Reaction;Protein;Stoichiometry;Subunit;Notes;RHEA_ID;Equation;KEGG
R04203;WP_020334579.1;2;A;;13284;(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA+NAD(+)<=>2-methyl-3-oxobutanoyl-CoA+NADH+H(+);NAD+ + (2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA <- 2-Methylacetoacetyl-CoA + H+ + NADH
R04203;WP_014230439.1;2;A;;13284;(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA+NAD(+)<=>2-methyl-3-oxobutanoyl-CoA+NADH+H(+);NAD+ + (2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA <- 2-Methylacetoacetyl-CoA + H+ + NADH
R04204;WP_020334274.1;1;;;31122;(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA<=>(2E)-2-methylbut-2-enoyl-CoA+H2O;(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA <-> 2-Methylbut-2-enoyl-CoA + H2O
R04208;WP_014232732.1;2;;;23035;2-formamido-N(1)-(5-O-phospho-beta-D-ribosyl)acetamidine+ATP<=>5-amino-1-(5-phospho-beta-D-ribosyl)imidazole+ADP+phosphate+H(+);2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine + ATP <-> ADP + Orthophosphate + Aminoimidazole ribotide
R04210;WP_020334568.1;2;;;18832;4-phospho-D-erythronate+NAD(+)<=>(R)-3-hydroxy-2-oxo-4-phosphooxybutanoate+NADH+H(+);4-Phospho-D-erythronate + NAD+ <- 2-Oxo-3-hydroxy-4-phosphobutanoate + H+ + NADH
R04224;WP_020334274.1;1;;;31178;(2E)-2-methylpropenoyl-CoA+H2O<=>(S)-3-hydroxyisobutanoyl-CoA;2-Methylprop-2-enoyl-CoA + H2O <-> (S)-3-Hydroxyisobutyryl-CoA
R04231;WP_020335718.1;12;;;19400;(R)-4'-phosphopantothenate+L-cysteine+CTP<=>N-[(R)-4-phosphopantothenoyl]-L-cysteine+CMP+diphosphate+H(+);L-Cysteine + D-4'-Phosphopantothenate + CTP -> Diphosphate + (R)-4'-Phosphopantothenoyl-L-cysteine + CMP
R04286;WP_014232353.1;1;;;22051;7,8-dihydroneopterin3'-triphosphate<=>6-pyruvoyl-5,6,7,8-tetrahydropterin+triphosphate+H(+);7,8-Dihydroneopterin 3'-triphosphate -> 6-Pyruvoyltetrahydropterin + Triphosphate
R04292;WP_020332896.1;1;;;25891;iminosuccinate+dihydroxyacetonephosphate<=>quinolinate+phosphate+2H2O+H(+);Orthophosphate + Quinolinate + H2O <- Iminoaspartate + Glycerone phosphate
R04325;WP_014232733.1;1;;;15056;N(1)-(5-phospho-beta-D-ribosyl)glycinamide+(6R)-10-formyltetrahydrofolate<=>N(2)-formyl-N(1)-(5-phospho-beta-D-ribosyl)glycinamide+(6S)-5,6,7,8-tetrahydrofolate+H(+);10-Formyltetrahydrofolate + 5'-Phosphoribosylglycinamide <-> 5'-Phosphoribosyl-N-formylglycinamide + Tetrahydrofolate
R04326;WP_014232733.1;1;;;31134;N(1)-(5-phospho-beta-D-ribosyl)glycinamide+(6R)-5,10-methenyltetrahydrofolate+H2O<=>N(2)-formyl-N(1)-(5-phospho-beta-D-ribosyl)glycinamide+(6S)-5,6,7,8-tetrahydrofolate+2H(+);5'-Phosphoribosylglycinamide + 5,10-Methenyltetrahydrofolate + H2O <-> 5'-Phosphoribosyl-N-formylglycinamide + Tetrahydrofolate
R04365;WP_014232822.1;3;;;17328;(S)-2,3,4,5-tetrahydrodipicolinate+succinyl-CoA+H2O<=>(S)-2-succinylamino-6-oxoheptanedioate+CoA;2,3,4,5-Tetrahydrodipicolinate + Succinyl-CoA + H2O <- CoA + N-Succinyl-2-L-amino-6-oxoheptanedioate
R04376;WP_020333212.1;4;;;23843;3-(2,3-dihydroxyphenyl)propanoate+O2<=>(2Z,4E)-2-hydroxy-6-oxonona-2,4-dienedioate+H(+);Oxygen + 3-(2,3-Dihydroxyphenyl)propanoate -> 2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate
R04376;WP_020333212.1;4;;;23843;3-(2,3-dihydroxyphenyl)propanoate+O2<=>(2Z,4E)-2-hydroxy-6-oxonona-2,4-dienedioate+H(+);Oxygen + 3-(2,3-Dihydroxyphenyl)propanoate -> 2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate
R04378;WP_020334560.1;2;;;31138;5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide+diphosphate<=>5-amino-4-imidazolecarboxyamide+5-phospho-alpha-D-ribose1-diphosphate;Diphosphate + 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide <- 5-Phospho-alpha-D-ribose 1-diphosphate + 5-Amino-4-imidazolecarboxyamide
R04379;WP_020334675.1;1;;;18816;(2E,4Z)-5-hydroxypenta-2,4-diene-1,2,5-tricarboxylate<=>(3E,5R)-5-carboxy-2-oxohept-3-enedioate;5-Carboxymethyl-2-hydroxymuconate <-> 5-Carboxy-2-oxohept-3-enedioate
R04379;WP_020335792;1;;;18816;(2E,4Z)-5-hydroxypenta-2,4-diene-1,2,5-tricarboxylate<=>(3E,5R)-5-carboxy-2-oxohept-3-enedioate;5-Carboxymethyl-2-hydroxymuconate <-> 5-Carboxy-2-oxohept-3-enedioate
R04391;WP_020334016.1;1;;;16373;(R)-pantothenate+ATP=(R)-4'-phosphopantothenate+ADP+H(+);ATP + N-((R)-Pantothenoyl)-L-cysteine -> (R)-4'-Phosphopantothenoyl-L-cysteine + ADP
R04405;WP_014233963.1;1;;;21199;5-methyltetrahydropteroyltri-L-glutamate+L-homocysteine<=>tetrahydropteroyltri-L-glutamate+L-methionine;5-Methyltetrahydropteroyltri-L-glutamate + L-Homocysteine -> L-Methionine + Tetrahydropteroyltri-L-glutamate
R04405;WP_020335577.1;1;;;21199;5-methyltetrahydropteroyltri-L-glutamate+L-homocysteine<=>tetrahydropteroyltri-L-glutamate+L-methionine;5-Methyltetrahydropteroyltri-L-glutamate + L-Homocysteine -> L-Methionine + Tetrahydropteroyltri-L-glutamate
R04418;WP_020334231.1;1;;;15684;2-hydroxy-5-carboxymethylmuconatesemialdehyde+NAD(+)+H2O<=>(2E,4Z)-5-hydroxypenta-2,4-diene-1,2,5-tricarboxylate+NADH+2H(+);2-Hydroxy-5-carboxymethylmuconate semialdehyde + NAD+ + H2O -> H+ + 5-Carboxymethyl-2-hydroxymuconate + NADH
R04425;WP_020333930.1;1;;;17944;(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate<=>2-methyl-cis-aconitate+H2O;(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate <-> (Z)-But-2-ene-1,2,3-tricarboxylate + H2O
R04426;WP_020335844.1;2;;;10895;(2R,3S)-3-isopropylmalate+NAD(+)<=>(2S)-2-isopropyl-3-oxosuccinate+NADH+H(+);NAD+ + (2R,3S)-3-Isopropylmalate <- H+ + (2S)-2-Isopropyl-3-oxosuccinate + NADH
R04439;WP_020336240.1;4;;;22071;(2R)-2,3-dihydroxy-3-methylbutanoate+NADP(+)<=>(2S)-2-acetolactate+NADPH+H(+);(R)-2,3-Dihydroxy-3-methylbutanoate + NADP+ <- (S)-2-Acetolactate + H+ + NADPH
R04440;WP_020336240.1;4;;;31142;(2R)-2,3-dihydroxy-3-methylbutanoate+NADP(+)<=>3-hydroxy-3-methyl-2-oxobutanoate+NADPH+H(+);(R)-2,3-Dihydroxy-3-methylbutanoate + NADP+ <- H+ + NADPH + 3-Hydroxy-3-methyl-2-oxobutanoic acid
R04441;WP_020333559.1;2;;;24812;(2R)-2,3-dihydroxy-3-methylbutanoate<=>3-methyl-2-oxobutanoate+H2O;(R)-2,3-Dihydroxy-3-methylbutanoate -> 3-Methyl-2-oxobutanoic acid + H2O
R04444;WP_020335027.1;2;;;31158;(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylate+NAD(+)+2H2O<=>(4S)-4-hydroxy-L-glutamate+NADH+H(+);NAD+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + H2O <-> H+ + L-erythro-4-Hydroxyglutamate + NADH
R04444;WP_024372956.1;2;;;31158;(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylate+NAD(+)+2H2O<=>(4S)-4-hydroxy-L-glutamate+NADH+H(+);NAD+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + H2O <-> H+ + L-erythro-4-Hydroxyglutamate + NADH
R04445;WP_020335027.1;2;;;24946;(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylate+NADP(+)+2H2O<=>(4S)-4-hydroxy-L-glutamate+NADPH+H(+);NADP+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + H2O <-> H+ + L-erythro-4-Hydroxyglutamate + NADPH
R04445;WP_024372956.1;2;;;24946;(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylate+NADP(+)+2H2O<=>(4S)-4-hydroxy-L-glutamate+NADPH+H(+);NADP+ + L-1-Pyrroline-3-hydroxy-5-carboxylate + H2O <-> H+ + L-erythro-4-Hydroxyglutamate + NADPH
R04448;WP_020335110.1;1;;;24215;5-(2-hydroxyethyl)-4-methylthiazole+ATP<=>4-methyl-5-(2-phosphooxyethyl)-thiazole+ADP+H(+);ATP + 5-(2-Hydroxyethyl)-4-methylthiazole -> ADP + 4-Methyl-5-(2-phosphooxyethyl)thiazole
R04457;WP_014231012.1;60;;;26155;(2S)-2-hydroxy-3-oxobutylphosphate+5-amino-6-(D-ribitylamino)uracil<=>6,7-dimethyl-8-(1-D-ribityl)lumazine+phosphate+2H2O+H(+);5-Amino-6-(1-D-ribitylamino)uracil + L-3,4-Dihydroxybutan-2-one 4-phosphate -> 6,7-Dimethyl-8-(D-ribityl)lumazine + Orthophosphate + H2O
R04463;WP_020333690.1;1;;;17132;N(2)-formyl-N(1)-(5-phospho-beta-D-ribosyl)glycinamide+L-glutamine+ATP+H2O<=>2-formamido-N(1)-(5-O-phospho-beta-D-ribosyl)acetamidine+L-glutamate+ADP+phosphate+H(+);5'-Phosphoribosyl-N-formylglycinamide + ATP + L-Glutamine + H2O <-> 2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine + ADP + Orthophosphate + L-Glutamate
R04475;WP_014233192.1;2;;;11963;N-succinyl-(2S,6S)-2,6-diaminoheptanedioate+2-oxoglutarate<=>(S)-2-succinylamino-6-oxoheptanedioate+L-glutamate;N-Succinyl-LL-2,6-diaminoheptanedioate + 2-Oxoglutarate <-> L-Glutamate + N-Succinyl-2-L-amino-6-oxoheptanedioate
R04506;WP_020333868.1;1;;;25294;acetaldehyde+NAD(+)+H2O=acetate+NADH+2H(+);NAD+ + 3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al + H2O -> 3alpha,7alpha-Dihydroxy-5beta-cholestanate + H+ + NADH
R04509;WP_020335114.1;1;;;19896;4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine+ATP<=>4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine+ADP;ATP + 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine <-> ADP + 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate
R04535;WP_014231880.1;2;;fabA;41863;(3R)-hydroxydecanoyl-[ACP]<=>(2E)-decenoyl-[ACP]+H2O;(3R)-3-Hydroxydecanoyl-[acyl-carrier protein] <-> trans-Dec-2-enoyl-[acp] + H2O
R04535;WP_014232754.1;1;;fabZ;41863;(3R)-hydroxydecanoyl-[ACP]<=>(2E)-decenoyl-[ACP]+H2O;(3R)-3-Hydroxydecanoyl-[acyl-carrier protein] <-> trans-Dec-2-enoyl-[acp] + H2O
R04537;WP_014231880.1;2;;fabA;41847;(3R)-hydroxyoctanoyl-[ACP]<=>(2E)-octenoyl-[ACP]+H2O;(3R)-3-Hydroxyoctanoyl-[acyl-carrier protein] <-> trans-Oct-2-enoyl-[acp] + H2O
R04537;WP_014232754.1;1;;fabZ;41847;(3R)-hydroxyoctanoyl-[ACP]<=>(2E)-octenoyl-[ACP]+H2O;(3R)-3-Hydroxyoctanoyl-[acyl-carrier protein] <-> trans-Oct-2-enoyl-[acp] + H2O
R04549;WP_024372839.1;1;;;25216;UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine+H2O<=>2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl1-phosphate+UMP+2H(+);UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + H2O -> UMP + Lipid X
R04550;WP_020335141.1;3;;;17820;UDP-3-O-[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine+(3R)-hydroxytetradecanoyl-[ACP]<=>UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine+holo-[ACP]+H(+);(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] + UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine <-> UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + Acyl-carrier protein
R04558;WP_014231492.1;1;A;;24796;5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide+L-glutamine<=>D-erythro-1-(imidazol-4-yl)glycerol3-phosphate+5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide+L-glutamate+H(+);L-Glutamine + N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide <- 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide + L-Glutamate + D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
R04558;WP_020332950.1;1;A;;24796;5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide+L-glutamine<=>D-erythro-1-(imidazol-4-yl)glycerol3-phosphate+5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide+L-glutamate+H(+);L-Glutamine + N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide <- 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide + L-Glutamate + D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
R04559;WP_014231477.1;4;;;23923;(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate<=>5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide+fumarate;1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole <-> 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide + Fumarate
R04560;WP_020334699.1;1;;;22195;(6R)-10-formyltetrahydrofolate+5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide<=>5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide+(6S)-5,6,7,8-tetrahydrofolate;1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide + 10-Formyltetrahydrofolate <-> 1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide + Tetrahydrofolate
R04567;WP_020335139.1;3;;;13928;(3R)-hydroxytetradecanoyl-[ACP]+UDP-N-acetyl-alpha-D-glucosamine<=>UDP-3-O-[(3R)-3-hydroxytetradecanoyl]-N-acetyl-alpha-D-glucosamine+holo-[ACP];(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] + UDP-N-acetyl-alpha-D-glucosamine <-> Acyl-carrier protein + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine
R04568;WP_014231880.1;2;;fabA;41895;(3R)-hydroxytetradecanoyl-[ACP]<=>(2E)-tetradecenoyl-[ACP]+H2O;(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] <-> trans-Tetradec-2-enoyl-[acp] + H2O
R04568;WP_014232754.1;1;;fabZ;41895;(3R)-hydroxytetradecanoyl-[ACP]<=>(2E)-tetradecenoyl-[ACP]+H2O;(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] <-> trans-Tetradec-2-enoyl-[acp] + H2O
R04573;WP_020335886.1;1;;;16088;UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-L-lysine+D-alanyl-D-alanine+ATP<=>UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine+ADP+phosphate+H(+);D-Alanyl-D-alanine + UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine + ATP -> UDPMurNAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala) + ADP + Orthophosphate
R04587;WP_014230807.1;1;;;25212;UDP-3-O-[(3R)-3-hydroxytetradecanoyl]-N-acetyl-alpha-D-glucosamine+H2O<=>UDP-3-O-[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine+acetate;UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine + H2O -> Acetate + UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine
R04591;WP_020333021.1;3;;;22631;5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate+L-aspartate+ATP<=>(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate+ADP+phosphate+2H(+);ATP + 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate + L-Aspartate -> ADP + Orthophosphate + 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole
R04594;WP_014231643.1;1;;;24459;alpha-ribazole5'-phosphate+H2O<=>alpha-ribazole+phosphate;N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole + H2O -> alpha-Ribazole + Orthophosphate
R04594;WP_014231643.1;1;;;30370;adenosylcob(III)alamin5'-phosphate+H2O<=>adenosylcob(III)alamin+phosphate;N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole + H2O -> alpha-Ribazole + Orthophosphate
R04606;WP_020335138.1;1;;;22671;2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl1-phosphate+UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine<=>lipidAdisaccharide(E.coli)+UDP+H(+);UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + Lipid X -> UDP + Lipid A disaccharide
R04617;WP_020335886.1;1;;;28377;UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate+D-alanyl-D-alanine+ATP<=>UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine+ADP+phosphate+H(+);D-Alanyl-D-alanine + ATP + UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate -> UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine + ADP + Orthophosphate
R04638;WP_020334772.1;1;;;25305;7,8-dihydroneopterin3'-triphosphate+H2O<=>7,8-dihydroneopterin3'-phosphate+diphosphate+H(+);7,8-Dihydroneopterin 3'-triphosphate + H2O -> Diphosphate + Dihydroneopterin phosphate
R04639;WP_014233818.1;10;;;17473;GTP+H2O=7,8-dihydroneopterin3'-triphosphate+formate+H(+);H2O + 7,8-Dihydroneopterin 3'-triphosphate <- 2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine
R04640;WP_014231491.1;1;;;15472;1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide<=>5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide;5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide -> N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide
R04657;WP_020332849.1;1;;;20703;lipidAdisaccharide(E.coli)+ATP<=>lipidIVA(E.coli)+ADP+H(+);ATP + Lipid A disaccharide <-> ADP + 2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate
R04658;WP_020335728.1;1;;;28069;lipidIVA(E.coli)+CMP-3-deoxy-beta-D-manno-octulosonate<=>alpha-Kdo-(2->6)-lipidIVA(E.coli)+CMP+H(+);CMP-3-deoxy-D-manno-octulosonate + 2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate -> 3-Deoxy-D-manno-octulosonyl-lipid IV(A) + CMP
R04672;WP_014230733.1;2;A;;24808;(2S)-2-acetolactate+thiaminediphosphate<=>2-(1-hydroxyethyl)thiaminediphosphate+pyruvate;(S)-2-Acetolactate + Thiamin diphosphate <-> Pyruvate + 2-(alpha-Hydroxyethyl)thiamine diphosphate
R04672;WP_014233403.1;2;B;;24808;(2S)-2-acetolactate+thiaminediphosphate<=>2-(1-hydroxyethyl)thiaminediphosphate+pyruvate;(S)-2-Acetolactate + Thiamin diphosphate <-> Pyruvate + 2-(alpha-Hydroxyethyl)thiamine diphosphate
R04672;WP_020333557.1;2;A;;24808;(2S)-2-acetolactate+thiaminediphosphate<=>2-(1-hydroxyethyl)thiaminediphosphate+pyruvate;(S)-2-Acetolactate + Thiamin diphosphate <-> Pyruvate + 2-(alpha-Hydroxyethyl)thiamine diphosphate
R04672;WP_020333557.1;2;B;;24808;(2S)-2-acetolactate+thiaminediphosphate<=>2-(1-hydroxyethyl)thiaminediphosphate+pyruvate;(S)-2-Acetolactate + Thiamin diphosphate <-> Pyruvate + 2-(alpha-Hydroxyethyl)thiamine diphosphate
R04673;WP_014230733.1;2;A;;33694;2-(1-hydroxyethyl)thiaminediphosphate+2-oxobutanoate<=>(S)-2-ethyl-2-hydroxy-3-oxobutanoate+thiaminediphosphate;2-Oxobutanoate + 2-(alpha-Hydroxyethyl)thiamine diphosphate <-> Thiamin diphosphate + (S)-2-Aceto-2-hydroxybutanoate
R04673;WP_014233403.1;2;B;;33694;2-(1-hydroxyethyl)thiaminediphosphate+2-oxobutanoate<=>(S)-2-ethyl-2-hydroxy-3-oxobutanoate+thiaminediphosphate;2-Oxobutanoate + 2-(alpha-Hydroxyethyl)thiamine diphosphate <-> Thiamin diphosphate + (S)-2-Aceto-2-hydroxybutanoate
R04673;WP_020333557.1;2;A;;33694;2-(1-hydroxyethyl)thiaminediphosphate+2-oxobutanoate<=>(S)-2-ethyl-2-hydroxy-3-oxobutanoate+thiaminediphosphate;2-Oxobutanoate + 2-(alpha-Hydroxyethyl)thiamine diphosphate <-> Thiamin diphosphate + (S)-2-Aceto-2-hydroxybutanoate
R04673;WP_020333557.1;2;B;;33694;2-(1-hydroxyethyl)thiaminediphosphate+2-oxobutanoate<=>(S)-2-ethyl-2-hydroxy-3-oxobutanoate+thiaminediphosphate;2-Oxobutanoate + 2-(alpha-Hydroxyethyl)thiamine diphosphate <-> Thiamin diphosphate + (S)-2-Aceto-2-hydroxybutanoate
R04726;WP_014232490.1;2;;fabB;41887;dodecanoyl-[ACP]+malonyl-[ACP]+H(+)<=>3-oxotetradecanoyl-[ACP]+holo-[ACP]+CO2;Malonyl-[acyl-carrier protein] + Dodecanoyl-[acyl-carrier protein] <-> CO2 + Acyl-carrier protein + 3-Oxotetradecanoyl-[acp]
R04726;WP_014232616.1;2;;fabF;41887;dodecanoyl-[ACP]+malonyl-[ACP]+H(+)<=>3-oxotetradecanoyl-[ACP]+holo-[ACP]+CO2;Malonyl-[acyl-carrier protein] + Dodecanoyl-[acyl-carrier protein] <-> CO2 + Acyl-carrier protein + 3-Oxotetradecanoyl-[acp]
R04734;WP_014234613.1;1;;;11923;(4aS,6R)-4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin<=>(6R)-L-erythro-6,7-dihydrobiopterin+H2O;4a-Hydroxytetrahydrobiopterin <-> Dihydrobiopterin + H2O
R04737;WP_020334579.1;2;A;;31162;(3S)-hydroxyhexadecanoyl-CoA+NAD(+)<=>3-oxohexadecanoyl-CoA+NADH+H(+);(S)-3-Hydroxyhexadecanoyl-CoA + NAD+ <- H+ + 3-Oxopalmitoyl-CoA + NADH
R04737;WP_014230439.1;2;A;;31162;(3S)-hydroxyhexadecanoyl-CoA+NAD(+)<=>3-oxohexadecanoyl-CoA+NADH+H(+);(S)-3-Hydroxyhexadecanoyl-CoA + NAD+ <- H+ + 3-Oxopalmitoyl-CoA + NADH
R04738;WP_020334274.1;1;;;31166;(3S)-hydroxyhexadecanoyl-CoA<=>(2E)-hexadecenoyl-CoA+H2O;(S)-3-Hydroxyhexadecanoyl-CoA <-> trans-Hexadec-2-enoyl-CoA + H2O
R04739;WP_020334579.1;2;A;;31170;(3S)-hydroxytetradecanoyl-CoA+NAD(+)<=>3-oxotetradecanoyl-CoA+NADH+H(+);NAD+ + (S)-3-Hydroxytetradecanoyl-CoA <- 3-Oxotetradecanoyl-CoA + NADH
R04739;WP_014230439.1;2;A;;31170;(3S)-hydroxytetradecanoyl-CoA+NAD(+)<=>3-oxotetradecanoyl-CoA+NADH+H(+);NAD+ + (S)-3-Hydroxytetradecanoyl-CoA <- 3-Oxotetradecanoyl-CoA + NADH
R04740;WP_020334274.1;1;;;31174;(3S)-hydroxytetradecanoyl-CoA<=>(2E)-tetradecenoyl-CoA+H2O;(S)-3-Hydroxytetradecanoyl-CoA <-> trans-Tetradec-2-enoyl-CoA + H2O
R04741;WP_020334579.1;2;A;;31182;(3S)-3-hydroxydodecanoyl-CoA+NAD(+)<=>3-oxododecanoyl-CoA+NADH+H(+);(S)-3-Hydroxydodecanoyl-CoA + NAD+ <- 3-Oxododecanoyl-CoA + H+ + NADH
R04741;WP_014230439.1;2;A;;31182;(3S)-3-hydroxydodecanoyl-CoA+NAD(+)<=>3-oxododecanoyl-CoA+NADH+H(+);(S)-3-Hydroxydodecanoyl-CoA + NAD+ <- 3-Oxododecanoyl-CoA + H+ + NADH
R04742;WP_061778630.1;1;;;31186;decanoyl-CoA+acetyl-CoA<=>3-oxododecanoyl-CoA+CoA;Acetyl-CoA + Decanoyl-CoA <- CoA + 3-Oxododecanoyl-CoA
R04744;WP_020334274.1;1;;;31194;(3S)-hydroxydecanoyl-CoA<=>(2E)-decenoyl-CoA+H2O;(S)-Hydroxydecanoyl-CoA <-> trans-Dec-2-enoyl-CoA + H2O
R04745;WP_020334579.1;2;A;;31198;(3S)-hydroxyoctanoyl-CoA+NAD(+)<=>3-oxooctanoyl-CoA+NADH+H(+);(S)-3-Hydroxyoctanoyl-CoA + NAD+ <- H+ + NADH + 3-Oxooctanoyl-CoA
R04745;WP_014230439.1;2;A;;31198;(3S)-hydroxyoctanoyl-CoA+NAD(+)<=>3-oxooctanoyl-CoA+NADH+H(+);(S)-3-Hydroxyoctanoyl-CoA + NAD+ <- H+ + NADH + 3-Oxooctanoyl-CoA
R04746;WP_020334274.1;1;;;31202;(3S)-hydroxyoctanoyl-CoA<=>(2E)-octenoyl-CoA+H2O;(S)-3-Hydroxyoctanoyl-CoA <-> trans-Oct-2-enoyl-CoA + H2O
R04747;WP_061778630.1;1;;;31206;hexanoyl-CoA+acetyl-CoA<=>3-oxooctanoyl-CoA+CoA;Hexanoyl-CoA + Acetyl-CoA <- CoA + 3-Oxooctanoyl-CoA
