aliases,id
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36555
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36556
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN; RXN-4142,rxn36557
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36558
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36559
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36560
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN; RXN-4142,rxn36561
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36562
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36563
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36564
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36565
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36566
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36567
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36568
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36569
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36570
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36571
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36572
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36573
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36574
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36575
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36576
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36577
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36578
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36579
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36580
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36581
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36582
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36583
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36584
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36585
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36586
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36587
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36588
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36589
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36590
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36591
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36592
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36593
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36594
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36595
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36596
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36597
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36598
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36599
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36600
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36601
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36602
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36603
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36604
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36605
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36606
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36607
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36608
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36609
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36610
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36611
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36612
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36613
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36614
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36615
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36616
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36617
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36618
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36619
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36620
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36621
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36622
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36623
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36624
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36625
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36626
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36627
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36628
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36629
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36630
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36631
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36632
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36633
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36634
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36635
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36636
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36637
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36638
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36639
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36640
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36641
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36642
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36643
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36644
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36645
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36646
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36647
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36648
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36649
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36650
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36651
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36652
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36653
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN,rxn36654
AMINOACYLASE-RXN,rxn36655
AMINOACYLASE-RXN,rxn36656
BAIAEUBSP-RXN,rxn36657
BAIAEUBSP-RXN,rxn36658
CDPDIGLYSYN-RXN,rxn36659
CDPDIGLYSYN-RXN,rxn36660
CDPDIGLYSYN-RXN,rxn36661
CDPDIGLYSYN-RXN,rxn36662
CDPDIGLYSYN-RXN,rxn36663
CDPDIGLYSYN-RXN,rxn36664
CDPDIGLYSYN-RXN,rxn36665
CDPDIGLYSYN-RXN,rxn36666
CDPDIGLYSYN-RXN,rxn36667
CHALCONE-ISOMERASE-RXN,rxn36668
CUCURBITACIN-DELTA-23-REDUCTASE-RXN,rxn36669
CUCURBITACIN-DELTA-23-REDUCTASE-RXN,rxn36670
DALADEHYDROG-RXN,rxn36671
DALADEHYDROG-RXN,rxn36672
DALADEHYDROG-RXN,rxn36673
DALADEHYDROG-RXN,rxn36674
DALADEHYDROG-RXN,rxn36675
DALADEHYDROG-RXN,rxn36676
DALADEHYDROG-RXN,rxn36677
DALADEHYDROG-RXN,rxn36678
DALADEHYDROG-RXN,rxn36679
DALADEHYDROG-RXN,rxn36680
DEOXYCYTIDINE-KINASE-RXN,rxn36681
DEOXYCYTIDINE-KINASE-RXN,rxn36682
DEOXYCYTIDINE-KINASE-RXN,rxn36683
DEOXYCYTIDINE-KINASE-RXN,rxn36684
DEOXYCYTIDINE-KINASE-RXN,rxn36685
DEOXYCYTIDINE-KINASE-RXN,rxn36686
DEOXYCYTIDINE-KINASE-RXN,rxn36687
DEOXYCYTIDINE-KINASE-RXN,rxn36688
DEOXYCYTIDINE-KINASE-RXN; RXN-14100,rxn36689
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,rxn36690
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,rxn36691
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,rxn36692
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,rxn36693
DIACYLGLYKIN-RXN,rxn36694
DIACYLGLYKIN-RXN,rxn36695
DIHYDROOROTATE-DEHYDROGENASE-RXN,rxn36696
DIHYDROOROTATE-DEHYDROGENASE-RXN,rxn36697
DIHYDROOROTATE-DEHYDROGENASE-RXN; RXN0-6491,rxn36698
DIHYDROOROTATE-DEHYDROGENASE-RXN; RXN0-6491,rxn36699
DIHYDROOROTATE-DEHYDROGENASE-RXN,rxn36700
DIHYDROOROTATE-DEHYDROGENASE-RXN,rxn36701
DIHYDROOROTATE-DEHYDROGENASE-RXN; RXN0-6491,rxn36702
DIHYDROOROTATE-DEHYDROGENASE-RXN; RXN0-6491,rxn36703
DIHYDROOROTATE-DEHYDROGENASE-RXN; RXN0-6491,rxn36704
DLACTDEHYDROGFAD-RXN,rxn36705
DLACTDEHYDROGFAD-RXN,rxn36706
DLACTDEHYDROGFAD-RXN,rxn36707
DLACTDEHYDROGFAD-RXN,rxn36708
DLACTDEHYDROGFAD-RXN,rxn36709
DLACTDEHYDROGFAD-RXN,rxn36710
DLACTDEHYDROGFAD-RXN,rxn36711
DLACTDEHYDROGFAD-RXN,rxn36712
DLACTDEHYDROGFAD-RXN,rxn36713
R02353,rxn36714
ESTRADIOL-17-BETA-DEHYDROGENASE-RXN; RXN-12084,rxn36714
R02352,rxn36715
ESTRADIOL-17-BETA-DEHYDROGENASE-RXN,rxn36715
ETHANOLAMINEPHOSPHOTRANSFERASE-RXN,rxn36716
FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN,rxn36717
FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN; RXN1F-462,rxn36718
FOLYLPOLYGLUTAMATESYNTH-RXN,rxn36719
FOLYLPOLYGLUTAMATESYNTH-RXN,rxn36720
FOLYLPOLYGLUTAMATESYNTH-RXN,rxn36721
FOLYLPOLYGLUTAMATESYNTH-RXN,rxn36722
FOLYLPOLYGLUTAMATESYNTH-RXN,rxn36723
FOLYLPOLYGLUTAMATESYNTH-RXN,rxn36724
FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN,rxn36725
GLUCDEHYDROG-RXN; RXN0-6373,rxn36726
GLUCDEHYDROG-RXN; RXN0-6373,rxn36727
GLUCDEHYDROG-RXN; RXN0-6373,rxn36728
GLUCDEHYDROG-RXN; RXN0-6373,rxn36729
GLUCDEHYDROG-RXN; RXN0-6373,rxn36730
GLUCDEHYDROG-RXN; RXN0-6373,rxn36731
GLUCISOM-RXN,rxn36732
GLUCOSYLOXYDOCOSANOATE-TRANS-RXN,rxn36733
HEXOKINASE-RXN,rxn36734
HEXOKINASE-RXN,rxn36735
HEXOKINASE-RXN,rxn36736
HEXOKINASE-RXN,rxn36737
HEXOKINASE-RXN,rxn36738
HEXOKINASE-RXN,rxn36739
HEXOKINASE-RXN,rxn36740
HEXOKINASE-RXN,rxn36741
HEXOKINASE-RXN,rxn36742
HEXOKINASE-RXN,rxn36743
HEXOKINASE-RXN,rxn36744
HEXOKINASE-RXN,rxn36745
HEXOKINASE-RXN,rxn36746
HEXOKINASE-RXN,rxn36747
IMILACTDEHYDROG-RXN,rxn36748
IMILACTDEHYDROG-RXN,rxn36749
R04876,rxn36750
IMILACTDEHYDROG-RXN; RXN-7572,rxn36750
L-ARABINOKINASE-RXN,rxn36751
LACCASE-RXN,rxn36752
LACCASE-RXN,rxn36753
LACCASE-RXN,rxn36754
LYSOPHOSPHOLIPASE-RXN,rxn36755
LYSOPHOSPHOLIPASE-RXN,rxn36756
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36757
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36758
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36759
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36760
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36761
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36762
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36763
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36764
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36765
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36766
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36767
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36768
MALATE-DEHYDROGENASE-ACCEPTOR-RXN,rxn36769
MANNITOL-2-DEHYDROGENASE-NADP+-RXN,rxn36770
MANNITOL-2-DEHYDROGENASE-RXN,rxn36771
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36772
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36773
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36774
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36775
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36776
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36777
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36778
NQOR-RXN,rxn36779
NQOR-RXN,rxn36780
NQOR-RXN,rxn36781
NQOR-RXN,rxn36782
NQOR-RXN; RXN0-271,rxn36783
NQOR-RXN,rxn36784
NQOR-RXN,rxn36785
NQOR-RXN,rxn36786
NQOR-RXN,rxn36787
NQOR-RXN,rxn36788
NQOR-RXN,rxn36789
NQOR-RXN,rxn36790
NQOR-RXN,rxn36791
NQOR-RXN,rxn36792
NQOR-RXN,rxn36793
NQOR-RXN,rxn36794
NQOR-RXN,rxn36795
NQOR-RXN,rxn36796
NQOR-RXN,rxn36797
NQOR-RXN,rxn36798
NQOR-RXN,rxn36799
NQOR-RXN,rxn36800
NQOR-RXN,rxn36801
NQOR-RXN,rxn36802
NQOR-RXN,rxn36803
NQOR-RXN,rxn36804
NQOR-RXN,rxn36805
NQOR-RXN,rxn36806
NQOR-RXN,rxn36807
NQOR-RXN,rxn36808
NQOR-RXN,rxn36809
NQOR-RXN,rxn36810
NQOR-RXN,rxn36811
NQOR-RXN,rxn36812
NQOR-RXN,rxn36813
NQOR-RXN,rxn36814
NQOR-RXN,rxn36815
NQOR-RXN,rxn36816
NQOR-RXN,rxn36817
NQOR-RXN,rxn36818
NQOR-RXN,rxn36819
NQOR-RXN,rxn36820
NQOR-RXN,rxn36821
NQOR-RXN,rxn36822
NQOR-RXN,rxn36823
NQOR-RXN; RXN-12303,rxn36824
NQOR-RXN; RXN-12303,rxn36825
NQOR-RXN; RXN-17007,rxn36826
NQOR-RXN,rxn36827
NQOR-RXN,rxn36828
NQOR-RXN,rxn36829
NQOR-RXN,rxn36830
NQOR-RXN,rxn36831
NQOR-RXN,rxn36832
NQOR-RXN,rxn36833
NQOR-RXN,rxn36834
NQOR-RXN,rxn36835
NQOR-RXN,rxn36836
NQOR-RXN,rxn36837
NQOR-RXN,rxn36838
NQOR-RXN,rxn36839
NQOR-RXN; RXN0-271,rxn36840
NQOR-RXN; RXN0-271,rxn36841
NQOR-RXN,rxn36842
NQOR-RXN,rxn36843
NQOR-RXN,rxn36844
NQOR-RXN,rxn36845
NQOR-RXN,rxn36846
NQOR-RXN,rxn36847
NQOR-RXN,rxn36848
NQOR-RXN,rxn36849
NQOR-RXN,rxn36850
NQOR-RXN; RXN0-5330-YEAST,rxn36851
NQOR-RXN,rxn36852
NQOR-RXN,rxn36853
NQOR-RXN,rxn36854
NQOR-RXN,rxn36855
NQOR-RXN; RXN0-271,rxn36856
R03816,rxn36857
NQOR-RXN,rxn36857
NQOR-RXN,rxn36858
NQOR-RXN,rxn36859
NQOR-RXN,rxn36860
NQOR-RXN,rxn36861
NQOR-RXN,rxn36862
NQOR-RXN,rxn36863
NQOR-RXN,rxn36864
NQOR-RXN,rxn36865
NQOR-RXN,rxn36866
NQOR-RXN,rxn36867
NQOR-RXN,rxn36868
NQOR-RXN,rxn36869
NQOR-RXN; RXN0-271,rxn36870
NQOR-RXN,rxn36871
NQOR-RXN,rxn36872
NQOR-RXN,rxn36873
NQOR-RXN,rxn36874
NQOR-RXN,rxn36875
NQOR-RXN,rxn36876
NQOR-RXN,rxn36877
NQOR-RXN,rxn36878
NQOR-RXN,rxn36879
NQOR-RXN,rxn36880
NQOR-RXN,rxn36881
NQOR-RXN,rxn36882
NQOR-RXN,rxn36883
NQOR-RXN,rxn36884
NQOR-RXN,rxn36885
NQOR-RXN,rxn36886
NQOR-RXN,rxn36887
NQOR-RXN,rxn36888
NQOR-RXN,rxn36889
NQOR-RXN,rxn36890
NQOR-RXN,rxn36891
NQOR-RXN,rxn36892
NQOR-RXN,rxn36893
NQOR-RXN,rxn36894
NQOR-RXN,rxn36895
NQOR-RXN,rxn36896
NQOR-RXN,rxn36897
NQOR-RXN,rxn36898
NQOR-RXN,rxn36899
NQOR-RXN,rxn36900
NQOR-RXN,rxn36901
NQOR-RXN; RXN-12303,rxn36902
NQOR-RXN; RXN-12303,rxn36903
NQOR-RXN; RXN-17007,rxn36904
NQOR-RXN,rxn36905
NQOR-RXN,rxn36906
NQOR-RXN,rxn36907
NQOR-RXN,rxn36908
NQOR-RXN,rxn36909
NQOR-RXN,rxn36910
NQOR-RXN,rxn36911
NQOR-RXN,rxn36912
NQOR-RXN,rxn36913
NQOR-RXN,rxn36914
NQOR-RXN,rxn36915
NQOR-RXN,rxn36916
NQOR-RXN,rxn36917
NQOR-RXN; RXN0-271,rxn36918
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36919
NQOR-RXN; RXN0-271,rxn36920
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36921
NQOR-RXN; RXN0-271,rxn36922
NADH-DEHYDROG-A-RXN; NQOR-RXN; RXN0-5330,rxn36923
NQOR-RXN,rxn36924
NQOR-RXN,rxn36925
NQOR-RXN,rxn36926
NQOR-RXN,rxn36927
NQOR-RXN,rxn36928
NQOR-RXN,rxn36929
NQOR-RXN,rxn36930
NQOR-RXN,rxn36931
NQOR-RXN,rxn36932
NQOR-RXN,rxn36933
NUCLEOSIDE-DIPHOSPHATASE-RXN; RXN-14215,rxn36934
NUCLEOSIDE-DIPHOSPHATASE-RXN; RXN-14220,rxn36935
PGPPHOSPHA-RXN,rxn36936
PGPPHOSPHA-RXN,rxn36937
PGPPHOSPHA-RXN,rxn36938
PGPPHOSPHA-RXN,rxn36939
PGPPHOSPHA-RXN,rxn36940
PGPPHOSPHA-RXN; RXN-13313,rxn36941
PGPPHOSPHA-RXN,rxn36942
PGPPHOSPHA-RXN,rxn36943
PGPPHOSPHA-RXN,rxn36944
PGPPHOSPHA-RXN; RXN-13313,rxn36945
PGPPHOSPHA-RXN,rxn36946
PGPPHOSPHA-RXN,rxn36947
PGPPHOSPHA-RXN,rxn36948
PGPPHOSPHA-RXN; RXN-13313,rxn36949
PGPPHOSPHA-RXN,rxn36950
PHOSPHAGLYPSYN-RXN,rxn36951
PHOSPHAGLYPSYN-RXN,rxn36952
PHOSPHAGLYPSYN-RXN,rxn36953
PHOSPHAGLYPSYN-RXN,rxn36954
PHOSPHAGLYPSYN-RXN,rxn36955
PHOSPHAGLYPSYN-RXN,rxn36956
PHOSPHAGLYPSYN-RXN,rxn36957
PHOSPHASERDECARB-RXN,rxn36958
PHOSPHASERDECARB-RXN,rxn36959
PHOSPHASERDECARB-RXN,rxn36960
PHOSPHASERDECARB-RXN,rxn36961
PHOSPHASERDECARB-RXN,rxn36962
PHOSPHASERDECARB-RXN,rxn36963
PHOSPHASERDECARB-RXN,rxn36964
PHOSPHASERDECARB-RXN,rxn36965
PHOSPHASERDECARB-RXN,rxn36966
PHOSPHASERDECARB-RXN,rxn36967
PHOSPHASERDECARB-RXN,rxn36968
PHOSPHASERDECARB-RXN,rxn36969
PHOSPHASERDECARB-RXN,rxn36970
PHOSPHASERDECARB-RXN,rxn36971
PHOSPHASERDECARB-RXN,rxn36972
PHOSPHASERDECARB-RXN,rxn36973
PHOSPHASERDECARB-RXN,rxn36974
PHOSPHASERDECARB-RXN,rxn36975
PHOSPHASERDECARB-RXN,rxn36976
PHOSPHASERDECARB-RXN,rxn36977
PHOSPHASERDECARB-RXN,rxn36978
PHOSPHASERDECARB-RXN,rxn36979
PHOSPHASERDECARB-RXN,rxn36980
PHOSPHASERDECARB-RXN,rxn36981
PHOSPHASERDECARB-RXN,rxn36982
PHOSPHASERDECARB-RXN,rxn36983
PHOSPHASERDECARB-RXN,rxn36984
PHOSPHASERDECARB-RXN,rxn36985
PHOSPHASERDECARB-RXN,rxn36986
PHOSPHASERDECARB-RXN,rxn36987
PHOSPHASERDECARB-RXN,rxn36988
PHOSPHASERDECARB-RXN,rxn36989
PHOSPHASERDECARB-RXN,rxn36990
PHOSPHASERDECARB-RXN,rxn36991
PHOSPHASERDECARB-RXN,rxn36992
PHOSPHASERDECARB-RXN,rxn36993
PHOSPHASERDECARB-RXN,rxn36994
PHOSPHASERDECARB-RXN,rxn36995
PHOSPHASERDECARB-RXN,rxn36996
PHOSPHASERDECARB-RXN,rxn36997
PHOSPHASERDECARB-RXN,rxn36998
PHOSPHASERDECARB-RXN,rxn36999
PHOSPHASERDECARB-RXN,rxn37000
PHOSPHASERDECARB-RXN,rxn37001
PHOSPHASERDECARB-RXN,rxn37002
PHOSPHASERDECARB-RXN,rxn37003
PHOSPHASERSYN-RXN,rxn37004
PHOSPHASERSYN-RXN,rxn37005
PHOSPHASERSYN-RXN,rxn37006
PHOSPHASERSYN-RXN,rxn37007
PHOSPHATIDATE-PHOSPHATASE-RXN,rxn37008
PHOSPHATIDATE-PHOSPHATASE-RXN,rxn37009
PHOSPHOLIPASE-C-RXN,rxn37010
PHOSPHOLIPASE-C-RXN,rxn37011
PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN; RXN-16268,rxn37012
PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN,rxn37013
R03234,rxn37014
R262-RXN,rxn37014
R262-RXN,rxn37015
R364-RXN,rxn37016
R364-RXN,rxn37017
RIBOKIN-RXN,rxn37018
RIBOSE-ISOMERASE-RXN,rxn37019
RXN-10450,rxn37020
RXN-10450,rxn37021
RXN-10455,rxn37022
RXN-10455,rxn37023
RXN-10672,rxn37024
RXN-10672,rxn37025
RXN-10673,rxn37026
RXN-10673,rxn37027
RXN-10690,rxn37028
RXN-10693,rxn37029
RXN-10788,rxn37030
RXN-10823,rxn37031
RXN-10823,rxn37032
RXN-10855,rxn37033
RXN-11039,rxn37034
RXN-11039,rxn37035
RXN-11039,rxn37036
RXN-11080,rxn37037
RXN-11080,rxn37038
RXN-11081,rxn37039
R10113,rxn37040
RXN-11081,rxn37040
RXN-11196,rxn37041
RXN-11196,rxn37042
RXN-11196,rxn37043
RXN-11236,rxn37044
RXN-11236,rxn37045
RXN-11236; RXN0-6369,rxn37046
RXN-11236; RXN0-6369,rxn37047
RXN-11237,rxn37048
RXN-11237,rxn37049
RXN-11237,rxn37050
RXN-11237,rxn37051
RXN-11237,rxn37052
RXN-11356,rxn37053
RXN-11356,rxn37054
RXN-11356,rxn37055
RXN-11356,rxn37056
RXN-11356,rxn37057
RXN-11357,rxn37058
RXN-11357,rxn37059
RXN-11357,rxn37060
RXN-11357,rxn37061
RXN-11357,rxn37062
RXN-11385,rxn37063
RXN-11385,rxn37064
RXN-11385,rxn37065
RXN-11385,rxn37066
RXN-11387,rxn37067
RXN-11387,rxn37068
RXN-11387,rxn37069
RXN-11387,rxn37070
RXN-11388,rxn37071
RXN-11388,rxn37072
RXN-11388,rxn37073
RXN-11388,rxn37074
RXN-11465,rxn37075
RXN-11496,rxn37076
RXN-11496,rxn37077
RXN-11496,rxn37078
RXN-11496,rxn37079
RXN-11496,rxn37080
RXN-11508,rxn37081
RXN-11523,rxn37082
RXN-11523,rxn37083
RXN-11523,rxn37084
RXN-11655,rxn37085
RXN-11658,rxn37086
RXN-11659,rxn37087
RXN-11660,rxn37088
RXN-11696,rxn37089
RXN-11696,rxn37090
RXN-11705,rxn37091
RXN-11709,rxn37092
RXN-11791,rxn37093
RXN-11792,rxn37094
RXN-11805,rxn37095
RXN-11806,rxn37096
RXN-11853,rxn37097
RXN-11965,rxn37098
RXN-11965,rxn37099
RXN-11982,rxn37100
RXN-11982,rxn37101
RXN-12041,rxn37102
RXN-12105,rxn37103
RXN-12123; STEROL-GLUCOSYLTRANSFERASE-RXN,rxn37104
RXN-12125,rxn37105
RXN-12125,rxn37106
RXN-12126,rxn37107
RXN-12126,rxn37108
RXN-12127,rxn37109
RXN-12127,rxn37110
RXN-12128,rxn37111
RXN-12128,rxn37112
RXN-12219,rxn37113
RXN-12219,rxn37114
RXN-12219,rxn37115
RXN-12219,rxn37116
RXN-12219,rxn37117
RXN-12219,rxn37118
RXN-12219,rxn37119
RXN-12219,rxn37120
RXN-12219,rxn37121
RXN-12219,rxn37122
RXN-12219,rxn37123
RXN-12219,rxn37124
RXN-12219,rxn37125
RXN-12219,rxn37126
R07574,rxn37127
RXN-12230,rxn37127
RXN-12242,rxn37128
RXN-12242,rxn37129
RXN-12242,rxn37130
RXN-12242,rxn37131
RXN-12242,rxn37132
RXN-1225,rxn37133
RXN-1225,rxn37134
RXN-1225,rxn37135
RXN-1225,rxn37136
RXN-1225,rxn37137
RXN-1225,rxn37138
RXN-1225,rxn37139
RXN-1225,rxn37140
RXN-1225,rxn37141
RXN-1225,rxn37142
RXN-1225,rxn37143
RXN-1225,rxn37144
RXN-1225,rxn37145
RXN-1225,rxn37146
RXN-1225,rxn37147
RXN-1225,rxn37148
RXN-1225,rxn37149
RXN-12250,rxn37150
RXN-12262,rxn37151
RXN-12264,rxn37152
RXN-12264,rxn37153
RXN-12352,rxn37154
RXN-12352,rxn37155
RXN-12352,rxn37156
RXN-12352,rxn37157
RXN-12352,rxn37158
RXN-12352,rxn37159
RXN-12354,rxn37160
RXN-12405,rxn37161
RXN-12568,rxn37162
RXN-12568,rxn37163
RXN-12594,rxn37164
RXN-12594,rxn37165
RXN-12595,rxn37166
RXN-12595,rxn37167
RXN-12696,rxn37168
RXN-12698,rxn37169
RXN-12940,rxn37170
RXN-12940,rxn37171
RXN-12955,rxn37172
